comment_sentence_id,class,comment_sentence,partition,instance_type,category
4740,GridSelectionModel.java,see singleselectionmodel,0,0,usage
4741,GridSelectionModel.java,see multiselectionmodel,0,0,usage
4750,HeaderRow.java,header row grid,0,0,usage
4751,HeaderRow.java,author vaadin ltd,0,0,usage
4752,HeaderRow.java,sinc 80,0,0,usage
4756,InternalContainerAnnotationForJS.java,annot enabl use multipl link javascript javascript,0,0,usage
4757,InternalContainerAnnotationForJS.java,annot,0,0,usage
4761,InternalContainerAnnotationForJS.java,author vaadin ltd,0,0,usage
4762,InternalContainerAnnotationForJS.java,sinc 80,0,0,usage
4767,MyPickerConnector.java,mini tutori code,0,0,usage
4768,MyPickerConnector.java,vaadincom wiki wiki main widget20styling20using20only20css,0,0,usage
4769,MyPickerConnector.java,,0,0,usage
4770,MyPickerConnector.java,vaadincom wiki wiki main lightweight20calculations20of20widget20l,0,0,usage
4772,MyPickerConnector.java,author vaadin ltd,0,0,usage
4773,MyPickerConnector.java,sinc 700,0,0,usage
4782,NotEmptyValidatorTest.java,author vaadin ltd,0,0,usage
4784,PopupView.java,compon display two differ view data,0,0,usage
4785,PopupView.java,minim view,0,0,usage
4786,PopupView.java,normal use render compon click full,0,0,usage
4787,PopupView.java,view display popup,0,0,usage
4788,PopupView.java,inner class link popupviewcont,0,0,usage
4789,PopupView.java,use deliv content compon,0,0,usage
4790,PopupView.java,author vaadin ltd,0,0,usage
4791,PopupView.java,constructor,0,0,usage
4792,PopupView.java,method inherit abstractcomponentcontain,0,0,usage
4793,PopupView.java,unnecessari,0,0,usage
4794,PopupView.java,mandatori,0,0,usage
4795,PopupView.java,support implement,0,0,usage
4801,PopupView.java,constructor,0,0,usage
4802,PopupView.java,method inherit abstractcomponentcontain,0,0,usage
4803,PopupView.java,unnecessari,0,0,usage
4804,PopupView.java,mandatori,0,0,usage
4805,PopupView.java,support implement,0,0,usage
4806,PopupView.java,event receiv popupvisibilitylisten,0,0,usage
4807,PopupView.java,visibl popup chang,0,0,usage
4808,PopupView.java,get new visibl directli,0,0,usage
4809,PopupView.java,link ispopupvis get popupview produc,0,0,usage
4810,PopupView.java,event link getpopupview,0,0,usage
4811,PopupView.java,constructor,0,0,usage
4812,PopupView.java,method inherit abstractcomponentcontain,0,0,usage
4813,PopupView.java,unnecessari,0,0,usage
4814,PopupView.java,mandatori,0,0,usage
4815,PopupView.java,support implement,0,0,usage
4816,PopupView.java,defin listen receiv popupvisibilityev,0,0,usage
4817,PopupView.java,visibl popup chang,0,0,usage
4847,PortletDummyRequestHandler.java,request handler provid dummi html respons resourc request,0,0,usage
4848,PortletDummyRequestHandler.java,resourc id dummi,0,0,usage
4849,PortletDummyRequestHandler.java,author vaadin ltd,0,0,usage
4850,PortletDummyRequestHandler.java,sinc 71,0,0,usage
4855,QueryBuilder.java,deprec 80 replac avail,0,0,usage
4857,RequiredTextFieldTest.java,test v requir style,0,0,usage
4858,RequiredTextFieldTest.java,author vaadin ltd,0,0,usage
4861,RpcDataProviderExtension.java,provid vaadin server side contain data sourc,0,0,usage
4862,RpcDataProviderExtension.java,link comvaadinv7clientconnectorsgridconnector gridconnector,0,0,usage
4863,RpcDataProviderExtension.java,current,0,0,usage
4864,RpcDataProviderExtension.java,implement extens hardcod support specif connector type,0,0,usage
4867,RpcDataProviderExtension.java,sinc 74,0,0,usage
4868,RpcDataProviderExtension.java,author vaadin ltd,0,0,usage
4869,RpcDataProviderExtension.java,deprec 80 replac avail,0,0,usage
4870,RpcDataProviderExtension.java,class keep track current item valuechangelisten,0,0,usage
4871,RpcDataProviderExtension.java,sinc 76,0,0,usage
4886,RpcDataProviderExtension.java,see gridaddvaluechangelisten comvaadinv7datacontain object object,0,0,usage
4887,RpcDataProviderExtension.java,gridaddvaluechangelisten contain object object,0,0,usage
4888,RpcDataProviderExtension.java,see gridvaluechangelisten,0,0,usage
4901,SelectAllEvent.java,select event fire grid need row data sourc,0,0,usage
4902,SelectAllEvent.java,select row select deselect,0,0,usage
4903,SelectAllEvent.java,sinc 74,0,0,usage
4904,SelectAllEvent.java,author vaadin ltd,0,0,usage
4915,ShouldWriteDataDelegate.java,deleg use link designcontext determin whether contain data,0,0,usage
4916,ShouldWriteDataDelegate.java,written compon,0,0,usage
4917,ShouldWriteDataDelegate.java,see designcontextshouldwritedata compon,0,0,usage
4918,ShouldWriteDataDelegate.java,sinc 750,0,0,usage
4919,ShouldWriteDataDelegate.java,author vaadin ltd,0,0,usage
4929,SimpleGridUI.java,author vaadin ltd,0,0,usage
4931,SpacerVisibilityChangedEvent.java,event fire spacer element hidden shown escal,0,0,usage
4932,SpacerVisibilityChangedEvent.java,author vaadin ltd,0,0,usage
4933,SpacerVisibilityChangedEvent.java,sinc 7713,0,0,usage
4937,TargetDetailsImpl.java,hashmap back implement link targetdetail terminan,0,0,usage
4938,TargetDetailsImpl.java,sinc 63,0,0,usage
4939,TargetDetailsImpl.java,deprec replac 81 link dropeventgettransferdata string,0,0,usage
4944,UnknownExtensionConnector.java,connector use placehold extens present,0,0,usage
4945,UnknownExtensionConnector.java,widgetset,0,0,usage
4946,UnknownExtensionConnector.java,sinc 774,0,0,usage
4947,UnknownExtensionConnector.java,author vaadin ltd,0,0,usage
4952,VaadinPortlet.java,portlet 20 base class,0,0,usage
4953,VaadinPortlet.java,replac servlet servlet portlet 10,0,0,usage
4954,VaadinPortlet.java,deploy handl variou portlet request browser,0,0,usage
4955,VaadinPortlet.java,author vaadin ltd,0,0,usage
4958,VaadinPortlet.java,base class portlet request need access http servlet,0,0,usage
4962,VaadinPortlet.java,portlet request liferay,0,0,usage
4965,VaadinPortlet.java,portlet request gatein,0,0,usage
4968,VaadinPortlet.java,portlet request webspher portal,0,0,usage
4971,VaadinPortlet.java,portlet request webspher portal,0,0,usage
4974,VaadinPortlet.java,author vaadin ltd,0,0,usage
4975,VaadinPortlet.java,deprec 70,0,0,usage
4976,VaadinPortlet.java,longer use provid,0,0,usage
4977,VaadinPortlet.java,backward compat,0,0,usage
4978,VaadinPortlet.java,link requesthandl,0,0,usage
4979,VaadinPortlet.java,individu decid whether want handl request,0,0,usage
4980,VaadinPortlet.java,,0,0,usage
4995,VaadinServiceInitListener.java,listen link vaadinservic initi event,0,0,usage
4996,VaadinServiceInitListener.java,listen,0,0,usage
4997,VaadinServiceInitListener.java,add listen request handler servic,0,0,usage
4999,VaadinServiceInitListener.java,listen instanc default discov instanti use,0,0,usage
5000,VaadinServiceInitListener.java,link serviceload,0,0,usage
5001,VaadinServiceInitListener.java,mean implement must,0,0,usage
5002,VaadinServiceInitListener.java,zero argument constructor fulli qualifi name implement,0,0,usage
5003,VaadinServiceInitListener.java,class must list separ line,0,0,usage
5004,VaadinServiceInitListener.java,meta inf servic comvaadinservervaadinserviceinitlisten file present,0,0,usage
5005,VaadinServiceInitListener.java,jar file contain implement class,0,0,usage
5007,VaadinServiceInitListener.java,integr specif runtim environ osgi spring might,0,0,usage
5008,VaadinServiceInitListener.java,also provid way discov listen,0,0,usage
5009,VaadinServiceInitListener.java,sinc 80,0,0,usage
5010,VaadinServiceInitListener.java,author vaadin ltd,0,0,usage
5025,VGridLayout.java,privat helper class,0,0,usage
5029,VLazyInitItemIdentifiers.java,author vaadin ltd,0,0,usage
5030,VLazyInitItemIdentifiers.java,deprec replac 81,0,0,usage
5031,VLazyInitItemIdentifiers.java,ragovercriteria string,0,0,usage
5032,VLazyInitItemIdentifiers.java,link droptargetextensionsetdropcriteria string,0,0,usage
5038,VScrollTable.java,vscrolltabl flowpanel two widget tablehead compon,0,0,usage
5039,VScrollTable.java,scrollpanel,0,0,usage
5040,VScrollTable.java,tablehead contain tabl header widget logic resiz,0,0,usage
5041,VScrollTable.java,reorder hide column,0,0,usage
5042,VScrollTable.java,scrollpanel contain vscrolltablebodi object handl content,0,0,usage
5043,VScrollTable.java,save,0,0,usage
5044,VScrollTable.java,bandwidth improv client respons load data,0,0,usage
5045,VScrollTable.java,vscrolltablebodi row necessari render,0,0,usage
5046,VScrollTable.java,spacer,0,0,usage
5047,VScrollTable.java,vscrolltablebodi use exact space non render row would use,0,0,usage
5048,VScrollTable.java,way use seamlessli tradit scrollbar scroll fetch,0,0,usage
5049,VScrollTable.java,row instead page,0,0,usage
5050,VScrollTable.java,vscrolltabl listen scroll event,0,0,usage
5051,VScrollTable.java,horizont scroll also,0,0,usage
5052,VScrollTable.java,updat tablehead scroll posit scrollbar hidden,0,0,usage
5053,VScrollTable.java,,0,0,usage
5054,VScrollTable.java,vertic scroll event check reach end area,0,0,usage
5055,VScrollTable.java,row render,0,0,usage
5056,VScrollTable.java,todo implement unregist child compon cell,0,0,usage
5057,VScrollTable.java,detect first visibl,0,0,usage
5058,VScrollTable.java,use jump page press home end,0,0,usage
5059,VScrollTable.java,chang manag mousedown mouseup,0,0,usage
5060,VScrollTable.java,overridden due tabl might surviv visibl chang scroll po,0,0,usage
5061,VScrollTable.java,lost,0,0,usage
5062,VScrollTable.java,exampl itabpanel set contain compon invis back,0,0,usage
5063,VScrollTable.java,chang tab,0,0,usage
5064,VScrollTable.java,updat first visibl row case wait,0,0,usage
5065,VScrollTable.java,method logic row need request server,0,0,usage
5066,VScrollTable.java,user scroll,0,0,usage
5067,VScrollTable.java,non javadoc,0,0,usage
5068,VScrollTable.java,see,0,0,usage
5069,VScrollTable.java,comgooglegwteventdomclientfocushandleronfocu comgooglegwtev,0,0,usage
5070,VScrollTable.java,domclientfocusev,0,0,usage
5071,VScrollTable.java,non javadoc,0,0,usage
5072,VScrollTable.java,see,0,0,usage
5073,VScrollTable.java,comgooglegwteventdomclientblurhandleronblur comgooglegwtev,0,0,usage
5074,VScrollTable.java,domclientblurev,0,0,usage
5075,VScrollTable.java,non javadoc,0,0,usage
5077,VScrollTable.java,simpl interfac part tabl capabl own context menu,0,0,usage
5078,VScrollTable.java,sinc 72,0,0,usage
5079,VScrollTable.java,author vaadin ltd,0,0,usage
5080,VScrollTable.java,detect first visibl,0,0,usage
5081,VScrollTable.java,use jump page press home end,0,0,usage
5082,VScrollTable.java,chang manag mousedown mouseup,0,0,usage
5083,VScrollTable.java,overridden due tabl might surviv visibl chang scroll po,0,0,usage
5084,VScrollTable.java,lost,0,0,usage
5085,VScrollTable.java,exampl itabpanel set contain compon invis back,0,0,usage
5086,VScrollTable.java,chang tab,0,0,usage
5087,VScrollTable.java,updat first visibl row case wait,0,0,usage
5088,VScrollTable.java,method logic row need request server,0,0,usage
5089,VScrollTable.java,user scroll,0,0,usage
5090,VScrollTable.java,non javadoc,0,0,usage
5091,VScrollTable.java,see,0,0,usage
5092,VScrollTable.java,comgooglegwteventdomclientfocushandleronfocu comgooglegwtev,0,0,usage
5093,VScrollTable.java,domclientfocusev,0,0,usage
5094,VScrollTable.java,non javadoc,0,0,usage
5095,VScrollTable.java,see,0,0,usage
5096,VScrollTable.java,comgooglegwteventdomclientblurhandleronblur comgooglegwtev,0,0,usage
5097,VScrollTable.java,domclientblurev,0,0,usage
5098,VScrollTable.java,non javadoc,0,0,usage
5100,VScrollTable.java,handl show context menu long press touch screen,0,0,usage
5101,VScrollTable.java,sinc 72,0,0,usage
5102,VScrollTable.java,author vaadin ltd,0,0,usage
5103,VScrollTable.java,detect first visibl,0,0,usage
5104,VScrollTable.java,use jump page press home end,0,0,usage
5105,VScrollTable.java,chang manag mousedown mouseup,0,0,usage
5106,VScrollTable.java,overridden due tabl might surviv visibl chang scroll po,0,0,usage
5107,VScrollTable.java,lost,0,0,usage
5108,VScrollTable.java,exampl itabpanel set contain compon invis back,0,0,usage
5109,VScrollTable.java,chang tab,0,0,usage
5110,VScrollTable.java,updat first visibl row case wait,0,0,usage
5111,VScrollTable.java,method logic row need request server,0,0,usage
5112,VScrollTable.java,user scroll,0,0,usage
5113,VScrollTable.java,non javadoc,0,0,usage
5114,VScrollTable.java,see,0,0,usage
5115,VScrollTable.java,comgooglegwteventdomclientfocushandleronfocu comgooglegwtev,0,0,usage
5116,VScrollTable.java,domclientfocusev,0,0,usage
5117,VScrollTable.java,non javadoc,0,0,usage
5118,VScrollTable.java,see,0,0,usage
5119,VScrollTable.java,comgooglegwteventdomclientblurhandleronblur comgooglegwtev,0,0,usage
1,Abfss.java,azur blob file system implement abstractfilesystem,0,0,Pointer
2,Abfss.java,impl deleg old filesystem,1,0,Pointer
1028,TestConnCache.java,class test client connect cach singl node,0,0,Pointer
5,AbstractContractGetFileStatusTest.java,test getfilestatu relat list oper,1,0,Pointer
6,AbstractContractGetFileStatusTest.java,tree paramet,0,0,Pointer
7,AbstractContractGetFileStatusTest.java,kept small avoid kill object store test run much,1,0,Pointer
8,AbstractContractGetFileStatusTest.java,accept everyth,0,0,Pointer
1032,TestCustomOauthTokenProvider.java,test custom oauth token provid,1,0,Pointer
9,AbstractContractGetFileStatusTest.java,tree paramet,0,0,Pointer
10,AbstractContractGetFileStatusTest.java,kept small avoid kill object store test run much,1,0,Pointer
11,AbstractContractGetFileStatusTest.java,accept noth,0,0,Pointer
1035,TestCustomOauthTokenProvider.java,instead check creation work everyth,1,0,Pointer
12,AbstractContractGetFileStatusTest.java,tree paramet,0,0,Pointer
1036,TestCustomOauthTokenProvider.java,propag,1,0,Pointer
13,AbstractContractGetFileStatusTest.java,kept small avoid kill object store test run much,0,0,Pointer
14,AbstractContractGetFileStatusTest.java,path filter expect path whose final name element,1,0,Pointer
15,AbstractContractGetFileStatusTest.java,equal code match field,0,0,Pointer
16,AbstractContractGetFileStatusTest.java,tree paramet,1,0,Pointer
17,AbstractContractGetFileStatusTest.java,kept small avoid kill object store test run much,0,0,Pointer
18,AbstractContractGetFileStatusTest.java,filesystem filter expo protect method,1,0,Pointer
1042,TestDataDrivenDBInputFormat.java,test aspect datadrivendbinputformat,0,0,Pointer
19,AbstractContractGetFileStatusTest.java,link listlocatedstatu path pathfilt,1,0,Pointer
531,FsConstants.java,filesystem relat constant,0,0,Pointer
1047,TestEditLogFileOutputStream.java,test editlogfileoutputstream,1,0,Pointer
537,GetNamespaceInfoResponse.java,api respons list hdf namespac present state store,0,0,Pointer
1052,TestFileSizeCountTask.java,unit test file size count task,1,0,Pointer
1054,TestHandler.java,test handler interfac,0,0,Pointer
1056,TestHDFSServerPorts.java,test check correct port usag hdf compon,1,0,Pointer
1057,TestHDFSServerPorts.java,namenod datanod secondarynamenod backupnod,0,0,Pointer
1058,TestHDFSServerPorts.java,correct behavior br specif port provid server must either start port fail throw link javanetbindexcept,1,0,Pointer
1059,TestHDFSServerPorts.java,br,0,0,Pointer
1060,TestHDFSServerPorts.java,port 0 ephemer server choos free port start,1,0,Pointer
554,HadoopIllegalArgumentException.java,indic method pas illeg invalid argument,0,0,Pointer
44,AbstractS3ACommitterFactory.java,dynam creat output committ base subclass type set,1,0,Pointer
1069,TestMetricsVisitor.java,test metric visitor interfac,0,0,Pointer
1071,TestNativeAzureFileSystemUploadLogic.java,test upload buffer flush logic wasb,1,0,Pointer
560,HashResolver.java,order destin base consist hash,0,0,Pointer
1072,TestNativeAzureFileSystemUploadLogic.java,arbitrari number valu write predict,1,0,Pointer
1073,TestNativeAzureFileSystemUploadLogic.java,variou scenario test often flush data upload,0,0,Pointer
562,HttpHeaderConfigurations.java,respons keep abf http header,1,0,Pointer
564,IDataLoader.java,idataload load data demand,0,0,Pointer
53,ApplicationConstants.java,type launch contain,1,0,Pointer
1077,TestOmMultipartKeyInfoCodec.java,class test ommultipartkeyinfocodec,0,0,Pointer
54,ApplicationConstants.java,environ applic,1,0,Pointer
566,InconsistentS3ClientFactory.java,s3 client factori use test eventu consist fault inject,0,0,Pointer
567,InconsistentS3ClientFactory.java,client test product,1,0,Pointer
1079,TestOMVolumeRequest.java,base test class volum request,0,0,Pointer
568,InconsistentS3ClientFactory.java,code hadoop aw modul enabl integr test use,1,0,Pointer
569,InconsistentS3ClientFactory.java,edit hadoop configur use bring client,0,0,Pointer
